id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
20568,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Brown Babe Opart Handbag
56106,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Mettalics Cocoa Bean Lip Gloss 003
45202,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657)
2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010.0,Casual,DUSG Women Uttarkashi Organic Endive Capri
4634,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Adi Ultra Low White Navy Shoe
39233,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Femella Women Blue GGT Pannel Princess Dress
31713,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
8446,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Jealous Pam Grey Top Grey Tops
21971,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Casual Multi Handbag
41743,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze Heels
47927,Women,Accessories,Bags,Handbags,Peach,Summer,2012.0,Casual,Murcia Women Peach Handbag
48242,Boys,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Avengers Boys Grey Printed T-shirt
24109,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Blue Casual Flip Flops
8273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Men Athletic 77 Dept Yellow tee Yellow Kidswear
15266,Women,Footwear,Shoes,Casual Shoes,Gold,Fall,2011.0,Casual,ADIDAS Originals Women Top Ten HI Sleek Gold Casual Shoes
16355,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Stripes Purple Shirt
32243,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Kurta
30593,Unisex,Accessories,Headwear,Caps,White,Summer,2012.0,Sports,Nike Unisex Tennis White Cap
38192,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Polaroid Men Sunglasses
28438,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Chronograph Watch NY4985
53654,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Green Handbag
17464,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Beyouty Women Zena BR 01 Pink Bra
35381,Boys,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Teens Black Shoes
29983,Women,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Aspen Women White Dial Watch
23932,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men White Advantage  Sports Shoes
41681,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels
40036,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
16860,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses
30011,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Kenneth Cole Men Silver Dial Chronograph Watch
17112,Women,Accessories,Bags,Clutches,Grey,Winter,2015.0,Casual,Lino Perros Women Beaded Grey Clutch
55026,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Lakme Absolute Matte Winter Lily Lipstick 205
16174,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Enroute Men Leather Brown Sandals
15975,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
13403,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts
19574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey Track Pants
49954,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Casual,Hanes Men Black Lounge Pant
36018,Men,Accessories,Belts,Belts,Black,Summer,2015.0,Casual,OTLS Men Black Leather Belt
6185,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Hentry Smoke Grey T-shirt
36590,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Provogue Men Eternity Red Shirt
59972,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Black Dress
39192,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Flats
48933,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Silver Ring
24110,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Playboy Men Black Casual Flip Flops
43830,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Ethnic,Royal Diadem Earrings
7744,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Navy Blue Polo T-shirt
32348,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
15956,Men,Accessories,Ties,Ties,Black,Fall,2011.0,Formal,Turtle Men Check Black Ties
7925,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt
6873,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Top Black Dress
37087,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Mobile Pouch
9657,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Red Shirts
31571,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
56013,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Rose Quartz Lipstick 043
22457,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2011.0,Casual,Myntra Women Cream Leggings
4990,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Gini and Jony Girl's Scotia White Purple Kidswear
47260,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,FCUK Underwear Men White Brief
20938,Men,Accessories,Bags,Backpacks,Black,Winter,2016.0,Casual,Fastrack Men Leatherette Black Backpack
40591,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
6255,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Women's Byonce White T-shirt
45943,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mumbai Slang Women Green Top
36303,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Men Black Stop The Madness T-shirt
18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta
10015,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men American Glory White Tshirts
8612,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts
28554,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Club Pique Black Polo T-shirt
43349,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Men Black Premier Zigfly Nano Sports Shoes
35212,Women,Accessories,Bags,Backpacks,Pink,Spring,2013.0,Casual,Wildcraft Women Pink & Grey Backpack
10716,Women,Apparel,Innerwear,Bra,White,Fall,2011.0,Sports,Nike Women Training Sports Bra
2149,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Orange & White Polo T-shirt
10312,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Spark Black White Silver Watches
52503,Women,Apparel,Loungewear and Nightwear,Bath Robe,Cream,Winter,2015.0,Casual,Red Rose Women Cream Floral Print Bath Robe
59505,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Lucera Silver Pendant With Chain
59769,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set
23625,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink Retro Top
49766,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Alma Women Beige Printed Kurta
27887,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Scullers For Her White Check Shirt
21960,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag
47280,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirts
34934,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Blue Dupatta
38458,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Orange Sling Bag
3175,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Air Compel Black Shoe
20036,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tights
34955,Women,Apparel,Saree,Sarees,Beige,Summer,2012.0,Ethnic,Fabindia Beige Jaipur Print Cotton Sari
