"id","category_id","name","description","tags","price","is_active","created_at","updated_at","deleted_at"
48522,1211,French Connection Women Blue Jumpsuit,Women Jumpsuit Winter,"Apparel,Dress,Casual",34739.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48566,3314,Lucera Women Silver Bracelet,Women Bracelet Summer,"Accessories,Jewellery,Casual",16188.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48576,3314,Revv Men Steel Bracelet,Men Bracelet Summer,"Accessories,Jewellery,Casual",82322.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48589,3314,Lucera Women Silver Bracelet,Women Bracelet Summer,"Accessories,Jewellery,Casual",61695.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48606,3310,Lucera Women Silver Earrings,Women Earrings Fall,"Accessories,Jewellery,Casual",20642.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48616,3310,Lucera Women Silver Earrings,Women Earrings Fall,"Accessories,Jewellery,Casual",86906.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48665,3310,Lucera Women Silver Earrings,Women Earrings Fall,"Accessories,Jewellery,Casual",86481.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48684,3310,Lucera Women Silver Earrings,Women Earrings Fall,"Accessories,Jewellery,Casual",77097.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48734,3315,Revv Men Steel Bangle,Men Bangle Summer,"Accessories,Jewellery,Casual",33408.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48753,3315,Lucera Women Silver Bangle,Women Bangle Summer,"Accessories,Jewellery,Casual",10923.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48763,3316,Miki Pearl Women Ivory Jewellery Set,Women Jewellery Set Summer,"Accessories,Jewellery,Casual",15578.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48774,3311,Lucera Women Silver Pendant,Women Pendant Summer,"Accessories,Jewellery,Casual",83562.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48833,3311,Lucera Women Silver Pendant,Women Pendant Summer,"Accessories,Jewellery,Casual",56806.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48853,3311,Lucera Women Silver Pendant with Chain,Women Pendant Summer,"Accessories,Jewellery,Casual",86166.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48855,3311,Lucera Women Silver Pendant with Chain,Women Pendant Summer,"Accessories,Jewellery,Casual",92622.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48895,3311,Lucera Women Silver Pendant,Women Pendant Summer,"Accessories,Jewellery,Casual",16576.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48933,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",25751.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48934,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",62430.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48935,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",72752.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48944,3313,Revv Men Steel Ring,Men Ring Summer,"Accessories,Jewellery,Casual",16173.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
48990,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",32612.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49033,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",82529.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49052,3313,Lucera Women Silver Ring,Women Ring Summer,"Accessories,Jewellery,Casual",14540.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49072,7132,Deborah 7 Days Long Nail Polish 836,Women Nail Polish Spring,"Personal Care,Nails,",56823.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49086,4312,Deborah Ultrafine Compact Powder 01,Women Compact Spring,"Personal Care,Makeup,Casual",18549.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49090,4212,Deborah 24 Ore Lip Liner 203,Women Lip Liner Spring,"Personal Care,Lips,Casual",79255.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49097,4312,Deborah Ultrafine Compact Powder 08,Women Compact Spring,"Personal Care,Makeup,Casual",23127.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49099,4310,Deborah 24 Ore Perfect Foundation Apricot 4,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",25244.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49101,4214,Deborah Truy Pink Volume Lip Plumper 01,Women Lip Plumper Spring,"Personal Care,Lips,Casual",30921.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49102,4214,Deborah Burgundy Volume Lip Plumper 03,Women Lip Plumper Spring,"Personal Care,Lips,Casual",47613.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49103,4214,Deborah Chocolate Volume Lip Plumper 05,Women Lip Plumper Spring,"Personal Care,Lips,Casual",72752.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49104,4214,Deborah Natural Beige Volume Lip Plumper 6,Women Lip Plumper Spring,"Personal Care,Lips,Casual",16349.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49112,4310,Deborah New Skin Compact Foundation 03,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",98318.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49118,4210,Deborah Pink 24 Power 07 Lipstick,Women Lipstick Spring,"Personal Care,Lips,Casual",33229.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49136,4212,Deborah 24 Ore Lip Liner 221,Women Lip Liner Spring,"Personal Care,Lips,Casual",60329.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49151,4212,Deborah Extra Lip Liner 04,Women Lip Liner Spring,"Personal Care,Lips,Casual",65969.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49153,4311,Deborah Terracotta HiTech Blusher # 52,Women Highlighter and Blush Spring,"Personal Care,Makeup,",23720.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49156,4311,Deborah Peach HiTech Blusher # 59,Women Highlighter and Blush Spring,"Personal Care,Makeup,",61099.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49228,7136,Calzini Men Pack of 5 Sport Socks,Men Socks Summer,"Accessories,Socks,Casual",92179.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49239,7115,Arrow Men White Cap,Men Caps Fall,"Accessories,Headwear,Casual",63949.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49535,3012,Rocia Women Brown Clutch,Women Clutches Summer,"Accessories,Bags,Casual",61162.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49577,2013,Catwalk Women Pink Shoes,Women Flats Winter,"Footwear,Shoes,Casual",62859.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49701,7,Park Avenue Men Red Tie,Men Ties Summer,"Accessories,Ties,Casual",44412.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49766,1012,Alma Women Beige Printed Kurta,Women Kurtas Summer,"Apparel,Topwear,Ethnic",83048.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49920,160,Fabindia Green Tie & Dye Ghicha Striped Saree,Women Sarees Fall,"Apparel,Saree,Ethnic",19044.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49946,1413,Hanes Men Navy Blue Shorts,Men Lounge Shorts Summer,"Apparel,Loungewear and Nightwear,Casual",59705.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49954,1412,Hanes Men Black Lounge Pant,Men Lounge Pants Summer,"Apparel,Loungewear and Nightwear,Casual",69480.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
49959,1111,Hanes Men Red Athletic 3/4th Pants,Men Shorts Summer,"Apparel,Bottomwear,Casual",41117.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50026,1114,Hanes Women Maroon ComfortSoft Waistband Cotton Stretch Full Leggings,Women Leggings Winter,"Apparel,Bottomwear,Casual",45045.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50028,1413,Hanes Women Assorted Lounge Shorts,Women Lounge Shorts Winter,"Apparel,Loungewear and Nightwear,Casual",41640.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50190,1312,Hanes Women White Camisole,Women Camisoles Winter,"Apparel,Innerwear,Casual",55497.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50194,1010,Gini and Jony Boys Black T-shirt,Boys Tshirts Summer,"Apparel,Topwear,Casual",42290.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50229,350,Stoln Women Black Belt,Women Belts Summer,"Accessories,Belts,Casual",14454.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50281,7,Parx Men Maroon and Black Tie,Men Ties Summer,"Accessories,Ties,Formal",52451.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50378,7133,Vishudh Women Red & White Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",38471.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50379,7133,Vishudh Women Black & White Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",71700.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50382,7133,Vishudh Women Printed Cream Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",75422.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50383,7133,Vishudh Women Printed Red Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",26061.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50384,7133,Vishudh Women Black Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",23608.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50385,7133,Vishudh Women Pink Salwar and Dupatta,Women Salwar and Dupatta Fall,"Apparel,Bottomwear,Ethnic",32232.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50386,7133,Vishudh Women Turquoise Blue Salwar and Dupatta,Women Salwar and Dupatta Summer,"Apparel,Bottomwear,Ethnic",29860.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50429,3015,Lino Perros Unisex Blue Satchel,Unisex Messenger Bag Summer,"Accessories,Accessories,Casual",13875.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50519,1029,Chromozome Men Charcoal Melange Innerwear Vest,Men Innerwear Vests Summer,"Apparel,Innerwear,Casual",59914.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50651,1413,Chromozome Men Black Lounge Shorts,Men Lounge Shorts Winter,"Apparel,Loungewear and Nightwear,Casual",37923.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50652,1413,Chromozome Men Grey Lounge Shorts,Men Lounge Shorts Winter,"Apparel,Loungewear and Nightwear,Casual",54695.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50654,1413,Chromozome Men Black Lounge Shorts,Men Lounge Shorts Winter,"Apparel,Loungewear and Nightwear,Sports",61830.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50673,1313,Chromozome Men Black Trunks,Men Trunk Summer,"Apparel,Innerwear,Casual",65745.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50676,1313,Chromozome Men Grey Melange Trunks,Men Trunk Summer,"Apparel,Innerwear,Casual",86243.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50842,1023,Fabindia Women Lavender Dupatta,Women Dupatta Summer,"Apparel,Topwear,Ethnic",28898.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50948,1110,Lee Women Black Jeans,Women Jeans Winter,"Apparel,Bottomwear,Casual",85695.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50982,1416,Enamor Women Maroon Robe,Women Robe Summer,"Apparel,Loungewear and Nightwear,Casual",19136.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
50995,1311,Enamor Trendies Pink Striped Full-Coverage Bra EB37,Women Bra Summer,"Apparel,Innerwear,Casual",87947.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51045,1028,Enamor Women Cream and Pink Baby Doll Nightdress,Women Baby Dolls Summer,"Apparel,Loungewear and Nightwear,",61706.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51320,7,Wildcraft Unisex Black Travel Pouch,Unisex Travel Accessory Summer,"Accessories,Accessories,Casual",73596.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51329,7,Wildcraft Unisex Blue & Black Pouch,Unisex Travel Accessory Summer,"Accessories,Accessories,Casual",34920.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51330,7,Wildcraft Unisex Black Rain Cover for Backpacks,Unisex Travel Accessory Summer,"Accessories,Accessories,Casual",54306.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51331,1025,Wildcraft Men Black Rain Cheater'13,Men Rain Jacket Summer,"Apparel,Topwear,Casual",66971.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51332,1125,Wildcraft Men Black Rain Trousers,Men Rain Trousers Summer,"Apparel,Bottomwear,",12680.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51334,1125,Wildcraft Men Navy Blue Rain Trousers,Men Rain Trousers Summer,"Apparel,Bottomwear,",95557.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51388,1314,Myntra Grey Printed Boxers,Men Boxers Summer,"Apparel,Innerwear,Casual",80795.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51390,1314,Myntra Navy Blue Printed Boxers,Men Boxers Summer,"Apparel,Innerwear,Casual",50391.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51391,1314,Myntra Men Blue Boxer,Men Boxers Summer,"Apparel,Innerwear,Casual",79757.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51392,1314,Myntra White Printed Boxers,Men Boxers Summer,"Apparel,Innerwear,Casual",62803.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51455,1020,Tonga Women Pink Printed Shrug,Women Shrug Summer,"Apparel,Topwear,Casual",35390.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51556,310,Fastrack Men Black Dial Watch,Men Watches Winter,"Accessories,Watches,Casual",26734.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51590,1118,Wrangler Women Navy Blue Jeggings,Women Jeggings Summer,"Apparel,Bottomwear,Casual",72147.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51597,1118,Wrangler Women Blue Jeggings,Women Jeggings Summer,"Apparel,Bottomwear,Casual",41454.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51716,340,Allen Solly Women Wayfarer Sunglasses AS 236 C2,Women Sunglasses Winter,"Accessories,Eyewear,Casual",59824.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51778,1312,Bwitch White Printed Camisole,Women Camisoles Summer,"Apparel,Innerwear,Casual",11796.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51944,3018,Yelloe Unisex Brown iPad Sleeve,Unisex Tablet Sleeve Summer,"Accessories,Bags,Casual",14518.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51981,1414,Inaya Women Black Lounge Top,Women Lounge Tshirts Summer,"Apparel,Loungewear and Nightwear,Casual",93001.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51988,1412,Inaya Women Purple Lounge Pants,Women Lounge Pants Summer,"Apparel,Loungewear and Nightwear,Casual",57149.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
51995,1413,Inaya Women Brown Lounge Shorts,Women Lounge Shorts Summer,"Apparel,Loungewear and Nightwear,Casual",83426.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52003,1414,Inaya Women Black Lounge Top,Women Lounge Tshirts Summer,"Apparel,Loungewear and Nightwear,Casual",95312.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52021,1414,Inaya Women Lounge Top,Women Lounge Tshirts Summer,"Apparel,Loungewear and Nightwear,Casual",64520.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52027,1025,Just Natural Unisex Navy Blue Rain Jacket,Unisex Rain Jacket Summer,"Apparel,Topwear,",91982.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52028,1025,Just Natural Unisex Brown Rain Jacket,Unisex Rain Jacket Summer,"Apparel,Topwear,",48910.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52029,1025,Just Natural Unisex Charcoal Rain Jacket,Unisex Rain Jacket Summer,"Apparel,Topwear,",67647.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52031,1025,Just Natural Unisex Black Rain Jacket,Unisex Rain Jacket Summer,"Apparel,Topwear,",36344.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52042,1025,Just Natural Unisex Black Rain Jacket,Unisex Rain Jacket Summer,"Apparel,Topwear,",33636.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52100,1012,Myntra Women Red Printed Kurta,Women Kurtas Summer,"Apparel,Topwear,Ethnic",38873.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52134,1119,Femella Women Black Stockings,Women Stockings Fall,"Apparel,Bottomwear,Casual",94719.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52235,1110,Pepe Jeans Men Dark Blue Jeans,Men Jeans Summer,"Apparel,Bottomwear,Casual",98223.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52309,3312,ToniQ Women Multi Coloured Necklace,Women Necklace and Chains Winter,"Accessories,Jewellery,Casual",79442.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52316,3315,ToniQ Women Set of 3 Bangles,Women Bangle Winter,"Accessories,Jewellery,Casual",36311.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52371,1410,Red Rose Women Blue Nightdress,Women Nightdress Winter,"Apparel,Loungewear and Nightwear,Casual",66978.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52373,1410,Red Rose Women Pink Nightdress,Women Nightdress Summer,"Apparel,Loungewear and Nightwear,Casual",17569.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52424,1410,Red Rose Women Cream Nightdress,Women Nightdress Winter,"Apparel,Loungewear and Nightwear,Casual",35365.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52429,1410,Red Rose Women White Nightdress,Women Nightdress Winter,"Apparel,Loungewear and Nightwear,Casual",47798.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52438,1410,Red Rose Pink & White Nightdress,Women Nightdress Winter,"Apparel,Loungewear and Nightwear,Casual",25047.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52470,1312,Red Rose White Camisole,Women Camisoles Winter,"Apparel,Innerwear,Casual",19716.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52472,1415,Red Rose Women White & Pink Polka Dot Print Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",53082.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52475,1415,Red Rose White & Red Dot Print Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,",46955.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52479,1028,Red Rose White Nightdress,Women Baby Dolls Winter,"Apparel,Loungewear and Nightwear,Casual",49671.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52480,1028,Red Rose Blue & Black Nightdress,Women Baby Dolls Winter,"Apparel,Loungewear and Nightwear,Casual",46259.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52481,1028,Red Rose Pink & Black Nightdress,Women Baby Dolls Winter,"Apparel,Loungewear and Nightwear,Casual",11734.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52487,1312,Red Rose Pink Camisole,Women Camisoles Winter,"Apparel,Innerwear,Casual",86056.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52490,1312,Red Rose White Camisole,Women Camisoles Winter,"Apparel,Innerwear,Casual",55595.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52494,1415,Red Rose Women Pink Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",51253.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52497,1415,Red Rose Women Red Bathrobe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",57417.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52499,1028,Red Rose Women Black Nightdress,Women Baby Dolls Summer,"Apparel,Loungewear and Nightwear,Casual",10239.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52500,1028,Red Rose Purple Nightdress,Women Baby Dolls Winter,"Apparel,Loungewear and Nightwear,Casual",96097.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52503,1415,Red Rose Women Cream Floral Print Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",92397.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52505,1415,Red Rose Off-White Printed Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",93236.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52509,1415,Red Rose Pink Striped Bath Robe,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,",15399.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52510,1415,Red Rose Women White & Pink Striped Bath Robes,Women Bath Robe Winter,"Apparel,Loungewear and Nightwear,Casual",27841.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52515,1312,Red Rose Skin Cream Bra,Women Camisoles Winter,"Apparel,Innerwear,Casual",82752.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52517,1028,Red Rose Black Nightdress,Women Baby Dolls Winter,"Apparel,Loungewear and Nightwear,Casual",36077.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
52893,160,FNF Red Printed Sari,Women Sarees Fall,"Apparel,Saree,Ethnic",87220.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53003,160,FNF Multi Coloured Printed Sari,Women Sarees Fall,"Apparel,Saree,Ethnic",93559.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53036,160,FNF Printed Blue Sari,Women Sarees Summer,"Apparel,Saree,Ethnic",92641.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53050,160,FNF Printed Blue Sari,Women Sarees Fall,"Apparel,Saree,Ethnic",18148.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53092,3312,Fabindia Orange Necklace,Women Necklace and Chains Winter,"Accessories,Jewellery,Casual",34710.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53357,510,Puma Unisex Pack of 2 Red Wristband,Unisex Wristbands Fall,"Accessories,Sports Accessories,Sports",54570.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53449,2110,ADIDAS Women White Flip Flops,Women Flip Flops Summer,"Footwear,Flip Flops,Casual",50158.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53475,1311,Amante Pink Full-Coverage Bra BCSB01,Women Bra Summer,"Apparel,Innerwear,Casual",32260.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53537,1310,Amante Women Pack of 3 Assorted Briefs PFCP12,Women Briefs Winter,"Apparel,Innerwear,Casual",30924.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53598,700,Q&Q Men Black Digital Watch,Men Free Gifts Winter,"Free Items,Free Gifts,Sports",99595.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53654,3010,Kiara Women Green Handbag,Women Handbags Summer,"Accessories,Bags,Casual",72781.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
53818,1013,Ayaany Women Pink Kurti,Women Kurtis Fall,"Apparel,Topwear,Ethnic",32905.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54049,1118,Myntra Women Navy Blue Jeggings,Women Jeggings Summer,"Apparel,Bottomwear,Casual",70826.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54057,1114,Myntra Women Sea Green Leggings,Women Leggings Summer,"Apparel,Bottomwear,Casual",75961.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54142,2014,Rocia Women Beige Sandals,Women Heels Winter,"Footwear,Shoes,Casual",87023.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54171,3312,Femella Wooden Balls Necklace,Women Necklace and Chains Fall,"Accessories,Jewellery,Casual",65731.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54339,7136,Levis Men Pack of 3 Socks,Men Socks Summer,"Accessories,Socks,Casual",26998.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54388,3010,Baggit Women Brown Handbag,Women Handbags Summer,"Accessories,Bags,Casual",19382.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54614,1310,Jockey ELANCE Men Grey Briefs 1010,Men Briefs Summer,"Apparel,Innerwear,Casual",72084.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54739,2010,Vans Men Grey Del Norte Canvas Shoes,Men Casual Shoes Summer,"Footwear,Shoes,Casual",68308.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54865,3312,Ivory Tag  Red & Gold Toned Eye Catcher Necklace,Women Necklace and Chains Fall,"Accessories,Jewellery,Casual",38201.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54977,1412,Femella Women Blue Lounge Pants,Women Lounge Pants Summer,"Apparel,Loungewear and Nightwear,Casual",96668.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54978,1412,Femella Women Printed Blue Lounge Pants,Women Lounge Pants Summer,"Apparel,Loungewear and Nightwear,Casual",17261.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
54992,1020,Femella Women Black & Beige Shrug,Women Shrug Summer,"Apparel,Topwear,Casual",21565.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55002,4211,Lakme Absolute Liplast Day Passion Lip Gloss,Women Lip Gloss Spring,"Personal Care,Lips,",97625.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55018,4211,Lakme 3 in 1 Orchid  Aqua Shine Lip Color,Women Lip Gloss Spring,"Personal Care,Lips,",88819.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55026,4210,Lakme Absolute Matte Winter Lily Lipstick 205,Women Lipstick Spring,"Personal Care,Lips,Casual",45671.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55072,4316,Lakme Lash Artist Mascara,Women Mascara Spring,"Personal Care,Eyes,Casual",56075.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55081,7,Ponds White Beauty Daily Spot-less Lightening Facial Foam,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,Casual",60855.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55086,7,Ponds Flawless White Under Eye Cream,Women Eye Cream Spring,"Personal Care,Skin Care,Casual",99884.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55107,7,Pond's Age Miracle Deep Action Night Cream,Women Face Moisturisers Spring,"Personal Care,Skin,Casual",23720.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
